Web site,Owner Name,Company name,Address,Locality,Postal code,Phone number,Region,Hours,Price range,Longitude,Latitude,Rating,More info,Established Year,Category,keyword,Review,LastReviewDate,OwnerNameLink,Yelp Id
,Daniel B.,Pop’s Restaurant & Oyster Bar,4 North Pointe Pkwy,Enterprise,36330,(334) 417-0475,AL, Mon Closed ||Tue 11:00 am - 9:00 pm Closed now ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 2:00 am ||Sat 11:00 am - 2:00 am ||Sun Closed,$$ || $$,-85.855596,31.336042,2.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes , Established in 2006.,"Seafood , Bars , American (Traditional)",Bars,32,11-06-2017,http://www.yelp.com/user_details?userid=9Ym7CJ_S2o9NGmQNbhkEbA,ijREpNwAGyrod-AFJP9MFg
,,315 Exchange,315 S 3 Notch St,Troy,36081,,AL,,,-85.9726071,31.8062641,,,,"Bars , Dance Clubs , Music Venues",Bars,,,,CR_Kr48MpUuO8R-be9ns1Q
https://www.rubytuesday.com/,Lexy D.,Ruby Tuesday,101 Troy Plaza Loop,Troy,36081,(334) 566-9311,AL, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm Closed now ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-85.9512974,31.7825392,3,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Has TV --> Yes ,,"American (Traditional) , Burgers",Bars,19,1/22/2018,http://www.yelp.com/user_details?userid=lxvLJHW9rNFA0SM0aqxuog,I1j21OQr89LkTlcV52xnyA
http://www.friedgreen.com/,,Fried Green Tomatoes,21925 US Hwy 84,Andalusia,36421,(334) 222-2062,AL,,,-86.46666,31.31118,,,,"American (New) , Cheesesteaks",Bars,,,,Lq6-jXx7e04KK8ZFyO7B3w
http://coppersgrill.com,D C.,Copper’s Grill,797 Moonbrook Dr||Stillwaters Golf Club,Dadeville,36853,(256) 373-3536,AL, Mon Closed ||Tue Closed ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 10:00 am - 8:00 pm,$$ || $$,-85.8141726,32.7471181,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes | Waiter Service --> Yes ,,"American (New) , Desserts , Sandwiches",Bars,14,09-09-2017,http://www.yelp.com/user_details?userid=kdon2a8sonONmrWzOjjelw,AxPPhqWt4NjXFgJRoVqMlA
,,The Spot,16890 Hwy 29,Union Springs,36089,(334) 738-5503,AL,,,-85.6929415,32.0992814,,,,Pubs,Bars,,,,Cj5oO0VL1mTBkhGD88snxg
http://www.rcgrill.com/,Lea T.,River City Grill,209 E Broad St,Eufaula,36027,(334) 616-6550,AL, Mon 11:00 am - 2:00 pm 4:30 pm - 9:00 pm ||Tue 11:00 am - 2:00 pm 4:30 pm - 9:00 pm Closed now ||Wed 11:00 am - 2:00 pm 4:30 pm - 9:00 pm ||Thu 11:00 am - 2:00 pm 4:30 pm - 9:00 pm ||Fri 11:00 am - 2:00 pm 4:30 pm - 9:00 pm ||Sat 11:00 am - 2:00 pm 4:30 pm - 9:00 pm ||Sun 11:00 am - 2:00 pm,$$ || $$,-85.1433814,31.8927035,4.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual, Intimate, Classy | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes ",,American (Traditional),Bars,59,11-10-2017,http://www.yelp.com/user_details?userid=OlBPno_kqAn7moha3J3T4Q,iI8ptFd-UPBu3YcC5C0nig
,Chris W.,Buchanan’s Grill & Grog,"El Palacio Plz||1394 S Us Hwy 231, Ste 9",Ozark,36360,(334) 774-1180,AL, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm Closed now ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun Closed,$$ || $$,-85.6544899,31.44382674,5,Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes , Established in 2003.,"Bars , American (New)",Bars,4,01-03-2018,http://www.yelp.com/user_details?userid=EHkOfvfgot8tm0agVd5sFw,THFaXJtsMpEwflwEKYxu9w
,,End Zone Bar Grill & Lounge,5044 US Hwy 29 S,Auburn,36830,(334) 209-2963,AL, Mon Closed ||Tue 11:00 am - 9:00 pm Closed now ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 12:00 am ||Fri 11:00 am - 2:00 am ||Sat 11:00 am - 2:00 am ||Sun Closed,,-85.5242919,32.5274043,,Accepts Credit Cards --> Yes | Wi-Fi --> Free , Established in 2017.,Sports Bars,Bars,,,,RuBuRhmJDFAG1RR0qj2g5g
http://www.tippingpointhampstead.com,Titus R.,The Tipping Point,5015 Hampstead High St,Montgomery,36116,(334) 260-9110,AL, Mon Closed ||Tue 11:00 am - 11:00 pm Closed now ||Wed 11:00 am - 11:00 pm ||Thu 11:00 am - 11:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun Closed,$$ || $$,-86.22603456,32.26586057,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Lunch, Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual, Trendy | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No | Has Pool Table --> Yes ", Established in 2010.,"Bars , Music Venues , Comfort Food",Bars,60,10-04-2017,http://www.yelp.com/user_details?userid=s_i1bIn4yzfujzHLSvE87w,osdfBiaWbc75b6Ctq2nxng
,Alisha S.,The Hairy Frog,123 Painter Ave||Wing E,Ozark,36360,(334) 443-0128,AL, Mon 5:00 pm - 9:00 pm ||Tue Closed ||Wed 5:00 pm - 10:00 pm ||Thu 5:00 pm - 10:00 pm ||Fri 5:00 pm - 2:00 am ||Sat 4:00 pm - 2:00 am ||Sun Closed,$$$ || $,-85.6422052,31.4578501,5,Takes Reservations --> Yes | Accepts Credit Cards --> Yes | Good for Groups --> Yes ,,"Sports Bars , Pubs",Bars,1,8/23/2017,http://www.yelp.com/user_details?userid=eggc-M-vaXjxWQKgeEXqIg,Y7iKz3If8wF7DO82BCLkHg
http://www.thecajuncorner.com/,Marli E.,Cajun Corner,114 N Eufaula Ave,Eufaula,36027,(334) 616-0816,AL, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm Closed now ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 9:00 pm,$$ || $$,-85.1460735,31.8934597,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes | Caters --> Yes ,,"American (New) , Cajun/Creole",Bars,69,10/15/2017,http://www.yelp.com/user_details?userid=v87h9fgZsB-td_kTT_SPUQ,h0qD2nwLx0VnDWd1a43prA
,RichnTrish C.,Magnolia’s Grill and Bar,96 Folmar Pkwy||Holiday Inn Montgomery Airport S,Montgomery,36105,(334) 288-3858,AL, Mon 5:00 pm - 10:00 pm ||Tue 5:00 pm - 10:00 pm Closed now ||Wed 5:00 pm - 10:00 pm ||Thu 5:00 pm - 10:00 pm ||Fri 5:00 pm - 10:00 pm ||Sat 5:00 pm - 10:00 pm ||Sun 5:00 pm - 10:00 pm,$$ || $$,-86.3572437,32.2685772,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Bitcoin --> No | Parking --> Private Lot | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No , Established in 2011.,American (Traditional),Bars,8,11/15/2017,http://www.yelp.com/user_details?userid=-lvh4VB2HTcr_N6bgOoLBA,Fc2AdVW9MvxYr3rYDipKFw
http://kramerssportsbar.wix.com/kramers-sports-bar,Morgan N.,Kramer’s Sports Bar,3211 Martin Luther King Jr Pkwy,Phenix City,36869,(334) 291-1000,AL, Mon 4:00 pm - 12:00 am ||Tue 4:00 pm - 12:00 am Closed now ||Wed 4:00 pm - 12:00 am ||Thu 4:00 pm - 12:00 am ||Fri 1:00 pm - 2:00 am ||Sat 1:00 pm - 2:00 am ||Sun 1:00 pm - 11:00 pm,$$$ || $,-85.0322396,32.42835687,4,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Good For Dancing --> Yes | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Tue | Coat Check --> No | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Wi-Fi --> Paid | Has TV --> Yes | Waiter Service --> Yes | Caters --> No , Established in 2014.,"Sports Bars , American (New)",Bars,17,09-10-2017,http://www.yelp.com/user_details?userid=pNm0zZy0u1yF4VGo6tAuXw,TX-0AOLe0l66qU4THXCdWQ
,Randy B.,Hilltop,2842 S Eufaula Ave,Eufaula,36027,(334) 687-6080,AL,,,-85.1668,31.8584,1.5,,,Nightlife,Bars,3,11/27/2016,http://www.yelp.com/user_details?userid=4Psac6uj06y_5EPv6CL56g,xyL5zzlMoeahmdQLflPg-w
,Deborah T.,167°F Korean BBQ,1660 S College St,Auburn,36832,(334) 209-2538,AL, Mon 11:00 am - 10:30 pm ||Tue 11:00 am - 10:30 pm Closed now ||Wed 11:00 am - 10:30 pm ||Thu 11:00 am - 10:30 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:30 pm,$$ || $$,-85.4997207,32.574203,4,Takes Reservations --> Yes | Delivery --> No | Take-out --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Accepts Bitcoin --> No | Good For --> Lunch | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Music --> Background | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Dogs Allowed --> No | Waiter Service --> Yes | Caters --> No | Has Pool Table --> No , Established in 2016.,"Korean , Barbeque , Bars",Bars,54,1/21/2018,http://www.yelp.com/user_details?userid=sXh4WBMyHtRMiSwQGGFV1w,itSDdvHkAGfmMmrDW4cfTw
http://stinkysauburn.com,Chris S.,Stinky’s Fish Camp - Auburn,610 Shug Jordan Pkwy,Auburn,36832,(334) 557-8807,AL, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm Closed now ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 10:00 am - 10:00 pm,$$ || $$,-85.5062362,32.5938354,4,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Accepts Bitcoin --> No | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Coat Check --> No | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes ,,"Seafood , Cajun/Creole , Wine Bars",Bars,22,1/26/2018,http://www.yelp.com/user_details?userid=TxcCqEI1YLe0xj8aEE6hSQ,bGaR4ElwOrM9xcz0EVRmVA
http://franksplace.com/,,Frank’s Place,7274 Highway 239,Banks,36005,(334) 474-3520,AL,,,-85.6382409,31.9682447,,,,Nightlife,Bars,,,,jaUbNMDXVELQUvZlE7F9_A
http://liveoaksauburn.com/,Matt L.,LiveOaks,201 N College St,Auburn,36830,(334) 521-5101,AL, Mon 5:00 pm - 9:00 pm ||Tue 5:00 pm - 9:00 pm Closed now ||Wed 5:00 pm - 9:00 pm ||Thu 5:00 pm - 10:00 pm ||Fri 5:00 pm - 10:00 pm ||Sat 10:30 am - 10:00 pm ||Sun Closed,$$ || $$,-85.4820809,32.609249,3,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Dinner | Parking --> Street, Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Music --> Background | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Coat Check --> No | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Drive-Thru --> No | Caters --> No | Has Pool Table --> No ",,"Burgers , American (New) , Bars",Bars,53,12/30/2017,http://www.yelp.com/user_details?userid=PdVaJFtnOxVRQW-xptd5lQ,_3hsT0VGv3s5hygr6vpj7w
,Anastasia U.,Capital City Club,201 Monroe St||Ste 2100,Montgomery,36104,(334) 834-8920,AL,,$ || $$$,-86.3058177,32.3791219,4,Accepts Credit Cards --> Yes | Good for Groups --> Yes | Noise Level --> Quiet | Alcohol --> Full Bar | Outdoor Seating --> Yes | Has TV --> No ,,"Nightlife , Event Planning & Services",Bars,5,10/30/2017,http://www.yelp.com/user_details?userid=cxbNoom5vXFvQZKHKtE_Dg,WygQpEog3n00u_Mi0xrndg
,Rodney T.,The Exchange,201 Tallapoosa St,Montgomery,36104,(334) 481-5165,AL,,$$ || $$,-86.3120331,32.3790821,3,"Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Parking --> Street | Bike Parking --> Yes | Good for Groups --> Yes | Ambience --> Casual, Trendy | Noise Level --> Loud | Music --> Live | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Thu, Fri, Sat | Coat Check --> No | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Has TV --> Yes ",,Nightlife,Bars,22,8/28/2017,http://www.yelp.com/user_details?userid=VRwqfU3ghv8GRHKTBAA_dQ,4xXkxRc0m8kHsDA19wksWg
http://mafiasitalian.com,LaDonna M.,Ma Fia’s,811 S Railroad Ave,Opelika,36801,,AL, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm Closed now ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 9:00 pm,$$ || $$,-85.3793007,32.6476064,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Intimate | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes ",,"Pizza , Italian , Wine Bars",Bars,55,12/27/2017,http://www.yelp.com/user_details?userid=ZrA1CVwJw6kdQ0TBtOlU8Q,rmS1FanCv2X7McLdqbeWPw
,,The Iron Horse Saloon,11186 AL-51,Opelika,36804,(334) 759-7113,AL, Mon Closed ||Tue Closed ||Wed 5:00 pm - 11:00 pm ||Thu 5:00 pm - 11:00 pm ||Fri 5:00 pm - 12:00 am ||Sat 5:00 pm - 12:00 am ||Sun Closed,,-85.3748263,32.49782336,,,,"Bars , American (Traditional) , Karaoke",Bars,,,,YMDnq7XTXXoq4aN6_P3rmA
https://restaurants.applebees.com/al/ozark-95033.html,Edgar M.,Applebee’s Neighborhood Grill & Bar,1688 US Hwy 231 S,Ozark,36360,(334) 445-0098,AL, Mon 11:00 am - 12:00 am ||Tue 11:00 am - 12:00 am Closed now ||Wed 11:00 am - 12:00 am ||Thu 11:00 am - 1:00 am ||Fri 11:00 am - 1:00 am ||Sat 11:00 am - 1:00 am ||Sun 11:00 am - 11:00 pm,$$ || $$,-85.6499358,31.4420271,2.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Alcohol --> Beer & Wine Only | Outdoor Seating --> Yes | Has TV --> Yes ,,"Sports Bars , Burgers , American (Traditional)",Bars,18,01-11-2018,http://www.yelp.com/user_details?userid=BIqaiApxtyflhVPBQdm7ZQ,t2JNkQDf-mFZRxojo-vu1w
,Josh B.,STARZ Bar & Lounge,1095 Alabama Hwy 165||Ste A,Fort Mitchell,36856,(334) 855-3500,AL, Mon 5:00 pm - 12:00 am ||Tue Closed ||Wed 5:00 pm - 12:00 am ||Thu 5:00 pm - 12:00 am ||Fri 5:00 pm - 3:00 am ||Sat 11:30 pm - 3:00 am ||Sun 12:30 pm - 3:00 am,,-84.9995391,32.2710303,2,,,Lounges,Bars,1,10-08-2016,http://www.yelp.com/user_details?userid=bbt-RuPOM-tMJ9-C8GqCcQ,IQJN66JqbeWzqP88Q2apRw
