Web site,Owner Name,Company name,Address,Locality,Postal code,Phone number,Region,Hours,Price range,Longitude,Latitude,Rating,More info,Established Year,Category,keyword,Review,LastReviewDate,OwnerNameLink,Yelp Id
,Cortana I.,All American Sports Grill,16872 E Ave Of The Fountains||Ste 104,Fountain Hills,85268,(480) 816-4625,AZ, Mon 11:00 am - 11:00 pm ||Tue 11:00 am - 11:00 pm ||Wed 11:00 am - 11:00 pm Open now ||Thu 11:00 am - 11:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 11:00 pm,$$ || $$,-111.7157056,33.6038152,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Coat Check --> No | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No | Has Pool Table --> No ",,"American (Traditional) , Sports Bars",Bars,146,1/25/2018,http://www.yelp.com/user_details?userid=jAP-QxK2zwcDo4zGpr36Bw,NRAwvyYffhIG0xxfAL-l2g
http://www.marriott.com/hotel-restaurants/phxdr-jw-marriott-phoenix-desert-ridge-resort-and-spa/meritage---an-urban-tavern/5907664/home-page.mi,Carla P.,Meritage - An Urban Tavern,5350 East Marriott Drive,Phoenix,85054,(480) 293-5000,AZ, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm Closed now ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 9:00 am - 9:00 pm,$ || $$$,-111.9659111,33.6835271,3.5,Takes Reservations --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Accepts Bitcoin --> No | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Groups --> Yes | Ambience --> Classy | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No | Has Pool Table --> No , Established in 2016.,"Lounges , Beer, Wine & Spirits",Bars,115,1/27/2018,http://www.yelp.com/user_details?userid=qpicRZFKm2bg6DfukCkC2g,GX4C0SDgzuywFbO2W_g1ow
,Debbie S.,Bedillon’s Cactus Garden & Museum,800 N Park Ave,Casa Grande,85222,(520) 836-2045,AZ, Mon Closed ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm Closed now ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 9:30 pm ||Sat 5:00 pm - 9:30 pm ||Sun Closed,$$ || $$,-111.754586,32.881335,4.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Quiet | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> No | Caters --> Yes , Established in 1989.,American (Traditional),Bars,85,11/1/2018,http://www.yelp.com/user_details?userid=gWJZyBfvm3hIEAnNt8X6Jg,6LAqrK4Aj6dFx6SQErdcng
http://jbsfamily.com,Austin h.,JB’s Restaurants,9889 W Bell Rd,Sun City,85351,(623) 972-3112,AZ,,$$ || $$,-112.2729065,33.6377225,3.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Outdoor Seating --> No | Wi-Fi --> No ,,American (Traditional),Bars,3,8/28/2017,http://www.yelp.com/user_details?userid=oyzWUo1koiJlk1jUCZ_EIA,VM5Orfi12yuxgQbUx8M57w
http://taokitchen.wordpress.com,Patty B.,Dao Kitchen,8385 W Deer Valley Rd||Ste 114,Peoria,85382,(623) 561-1988,AZ, Mon 11:00 am - 9:30 pm ||Tue 11:00 am - 9:30 pm ||Wed 11:00 am - 9:30 pm Closed now ||Thu 11:00 am - 9:30 pm ||Fri 11:00 am - 9:30 pm ||Sat 11:00 am - 9:30 pm ||Sun 11:00 am - 9:30 pm,$$$ || $,-112.2399114,33.6805508,3.5,"Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Quiet | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Caters --> Yes | Has Pool Table --> No ",,"Bars , Asian Fusion",Bars,70,1/25/2018,http://www.yelp.com/user_details?userid=_Vr0bNqfW1XX6U_gn3ggpw,sBc7xW4BTuY7E4hnIHgSYg
http://www.pinnaclegrille.com,Denise M.,Pinnacle Grille,10428 E Jomax Rd,Scottsdale,85262,(480) 515-3500,AZ, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm Closed now ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 7:00 am - 10:00 pm ||Sun 7:00 am - 9:00 pm,$$ || $$,-111.8543179,33.7268828,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No ",,"Burgers , American (Traditional) , Fast Food",Bars,137,1/19/2018,http://www.yelp.com/user_details?userid=M3YpU8fRyTZAQIn08bDT4g,U99Zvi9LLv67TZ2z6ddsWQ
http://islandsrestaurants.com,Andrew M.,Islands Restaurant,21001 N Tatum Blvd||Ste 36-1160,Phoenix,85050,(480) 513-7231,AZ, Mon 11:00 am - 9:30 pm ||Tue 11:00 am - 9:30 pm ||Wed 11:00 am - 9:30 pm Closed now ||Thu 11:00 am - 9:30 pm ||Fri 11:00 am - 10:30 pm ||Sat 11:00 am - 10:30 pm ||Sun 11:00 am - 9:30 pm,$$ || $$,-111.9720205,33.67567991,4,"Takes Reservations --> No | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Music --> Background | Alcohol --> Full Bar | Best Nights --> Thu, Fri, Sat | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Drive-Thru --> No | Caters --> No | Has Pool Table --> No ",,"American (Traditional) , Burgers , Sports Bars",Bars,168,1/31/2018,http://www.yelp.com/user_details?userid=iaxcrJ0jcnazEXuXYTx2nw,l8tSrCIwIyRMBHUiZ9By4A
http://www.padremurphy.com/,Lisa S.,Padre Murphy’s,4338 W Bell Rd,Glendale,85308,(602) 547-9406,AZ, Mon 11:00 am - 2:00 am ||Tue 11:00 am - 2:00 am ||Wed 11:00 am - 2:00 am Open now ||Thu 11:00 am - 2:00 am ||Fri 11:00 am - 2:00 am ||Sat 11:00 am - 2:00 am ||Sun 11:00 am - 2:00 am,$$ || $$,-112.1532049,33.6399075,3,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner, Late Night | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Wed, Fri, Sat | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes | Has Pool Table --> No ", Established in 1993.,"Sports Bars , Burgers , Sandwiches",Bars,153,1/24/2018,http://www.yelp.com/user_details?userid=ZXSNzKI638WQ3x5iKgM-ug,t24NEAmx2PBVvC84lQmXwA
http://www.rockbottom.com/locations/arrowhead,Paul T.,Rock Bottom Restaurant & Brewery,7640 West Bell Rd,Glendale,85308,(623) 878-8822,AZ, Mon 11:00 am - 12:00 am ||Tue 11:00 am - 12:00 am ||Wed 11:00 am - 12:00 am Open now ||Thu 11:00 am - 12:00 am ||Fri 11:00 am - 1:00 am ||Sat 11:00 am - 1:00 am ||Sun 10:00 am - 12:00 am,$$ || $$,-112.223374,33.638668,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Sat, Sun | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No | Has Pool Table --> No ",,"American (Traditional) , Sandwiches , Beer Bar",Bars,235,1/27/2018,http://www.yelp.com/user_details?userid=tk2yQjiit-ZedTgZFnaZJg,z_dSEPKwDL9Vtw1LrAAHWQ
http://www.cartwrightsmoderncuisine.com,Nancy G.,Cartwright’s Modern Cuisine,6710 E Cave Creek Rd,Cave Creek,85331,(480) 488-8031,AZ, Mon 4:00 pm - 9:00 pm ||Tue 4:00 pm - 9:00 pm ||Wed 4:00 pm - 9:00 pm Closed now ||Thu 4:00 pm - 9:00 pm ||Fri 4:00 pm - 9:00 pm ||Sat 4:00 pm - 9:00 pm ||Sun 4:00 pm - 9:00 pm,$ || $$$,-111.9365255,33.8337864,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Accepts Bitcoin --> No | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes , Established in 2000.,"Steakhouses , Seafood , American (New)",Bars,181,1/29/2018,http://www.yelp.com/user_details?userid=FyCYQVj2DhZ6kXp7wJwqEw,j-JE8jELAHBbg6MKeAGanw
,Dana B.,Splash,17700 N Hayden Rd,Scottsdale,85255,,AZ,,$$ || $$,-111.9090337,33.64718929,3,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> No ,,"American (Traditional) , Bars",Bars,3,7/1/2017,http://www.yelp.com/user_details?userid=wFaKtTQh392RgdDpNLC4Xg,utc3FUSX4mPErcRcoTkFYg
http://saltysow.com/phoenix/,Dave T.,Salty Sow,4801 E Cactus Rd,Scottsdale,85254,(602) 795-9463,AZ, Mon 11:00 am - 2:30 pm 4:00 pm - 9:00 pm ||Tue 11:00 am - 2:30 pm 4:00 pm - 10:00 pm ||Wed 11:00 am - 2:30 pm 4:00 pm - 10:00 pm Closed now ||Thu 11:00 am - 2:30 pm 4:00 pm - 10:00 pm ||Fri 11:00 am - 2:30 pm 4:00 pm - 11:00 pm ||Sat 4:00 pm - 11:00 pm ||Sun 10:00 am - 2:00 pm 4:00 pm - 9:00 pm,$$ || $$,-111.9774998,33.59733985,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual, Trendy | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No ",,"American (Traditional) , Gastropubs , Beer, Wine & Spirits",Bars,759,1/29/2018,http://www.yelp.com/user_details?userid=B20IbIh4Eb47FWPff6iJxA,xIbtbAJLWLNZcqfqF4f-Nw
http://www.ohsobrewery.com/north-scottsdale.html,Katherine R.,OHSO Distillery- North Scottsdale,15681 N Hayden Rd||Ste 112,Scottsdale,85260,(480) 948-3159,AZ, Mon 11:00 am - 12:00 am ||Tue 11:00 am - 12:00 am ||Wed 11:00 am - 12:00 am Open now ||Thu 11:00 am - 12:00 am ||Fri 11:00 am - 1:30 am ||Sat 9:00 am - 1:30 am ||Sun 9:00 am - 12:00 am,$$ || $$,-111.8935126,33.62781427,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Accepts Bitcoin --> No | Good For --> Brunch, Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Hipster, Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Dogs Allowed --> Yes | Waiter Service --> Yes | Caters --> No ", Established in 2014.,"American (New) , Distilleries , Breakfast & Brunch",Bars,471,1/31/2018,http://www.yelp.com/user_details?userid=CyKsmRB3AhS4LpRC_3T9xg,bxRFIGAcYREvDBT3Nw3Vaw
http://www.landmarkatthecreek.com,Sterling J.,Landmark at The Creek,1177 E Christopher Creek Lp,Payson,85541,(928) 478-4587,AZ,,$$ || $$,-111.014743,34.318252,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Very Loud | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes ,,"American (Traditional) , Desserts , Breakfast & Brunch",Bars,28,1/19/2018,http://www.yelp.com/user_details?userid=mtDRAr9sgWmCTueJGnDBjA,F4BY0h94BxBNGk-2UBv6uw
http://www.32shea.com/,Kai S.,32 Shea,10626 N 32nd St,Phoenix,85028,(602) 867-7432,AZ, Mon 6:00 am - 10:00 pm ||Tue 6:00 am - 10:00 pm ||Wed 6:00 am - 10:00 pm Closed now ||Thu 6:00 am - 10:00 pm ||Fri 6:00 am - 10:00 pm ||Sat 7:00 am - 10:00 pm ||Sun 7:00 am - 2:00 pm,$$ || $$,-112.0134559,33.58347834,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Breakfast, Brunch, Lunch | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Best Nights --> Tue, Fri, Sat | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> No | Caters --> Yes | Good for Working --> Yes | Gender Neutral Restrooms --> Yes ", Established in 2011.,"Breakfast & Brunch , Coffee & Tea , Wine Bars",Bars,619,1/23/2018,http://www.yelp.com/user_details?userid=bVUxpHoGZRHlWvuvPG46eg,qQCsLGMncJp1xWUGnOKCQA
,,Zocalo,321 E Whitten St,Chandler,85225,,AZ,,,-111.845071,33.295974,,,,Champagne Bars,Bars,,,,SV2hrkiwVcTwGdmdbnllVw
http://cafebink.com,Doug D.,Cafe Bink,36889 N Tom Darlington Dr,Carefree,85377,(480) 488-9796,AZ, Mon Closed ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm Closed now ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 9:00 pm ||Sat 11:00 am - 9:00 pm ||Sun 10:00 am - 8:00 pm,$$ || $$,-111.9242039,33.8208545,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> No | Caters --> No ", Established in 2008.,"American (Traditional) , Sandwiches",Bars,219,1/29/2018,http://www.yelp.com/user_details?userid=ZcQzH9wGeRVe7XhcMFIMLw,ohMpNug5zWNxOlL6ShG7Ig
