Web site,Owner Name,Company name,Address,Locality,Postal code,Phone number,Region,Hours,Price range,Longitude,Latitude,Rating,More info,Established Year,Category,keyword,Review,LastReviewDate,OwnerNameLink,Yelp Id
http://breadandbrewak.com,Dianna R.,Bread and Brew Alaska,1450 E Tudor Rd||Ste 100,Anchorage,99507,(907) 562-2739,AK, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm Closed now ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 7:00 pm,$$ || $$,-149.8539027,61.1802716,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Android Pay --> Yes | Accepts Bitcoin --> Yes | Good For --> Lunch | Parking --> Street, Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Hipster, Casual, Trendy | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> No | Best Nights --> Sat | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Dogs Allowed --> No | Waiter Service --> Yes | Caters --> Yes | Has Pool Table --> No | Offers Military Discount --> Yes | Gender Neutral Restrooms --> Yes ", Established in 2017.,"Bars , American (Traditional) , Sandwiches",Bars,56,1/28/2018,http://www.yelp.com/user_details?userid=u4q1ZRTjt3Pd6Ksmds0j7A,Uc-qnkbdZH0lkJUexoJBOA
https://www.chilis.com/locations/us/alaska/anchorage/dimond-mall/,Ali A.,Chili’s,800 East Dimond Blvd||Ste 162,Anchorage,99515,(907) 646-7700,AK, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 10:00 pm Closed now ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-149.8708072,61.1434867,2.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Bitcoin --> No | Good For --> Lunch, Dinner, Dessert | Parking --> Street, Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Thu, Fri, Sat | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Waiter Service --> Yes | Caters --> No | Has Pool Table --> No ",,"Tex-Mex , American (Traditional) , Bars",Bars,48,12/29/2017,http://www.yelp.com/user_details?userid=9fiihYKJnc5dcreFmtX5YQ,4E5MDYuEMrDTb3VUCCovAw
http://www.anchoragedistillery.com/,Christine M.,Anchorage Distillery,6310 A St,Anchorage,99518,(907) 561-2100,AK, Mon Closed ||Tue Closed ||Wed Closed ||Thu 2:00 pm - 8:00 pm ||Fri 2:00 pm - 8:00 pm Closed now ||Sat 2:00 pm - 8:00 pm ||Sun Closed,$$ || $$,-149.8821419,61.1636274,4.5,Take-out --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Bike Parking --> Yes ,,Distilleries,Bars,8,8/17/2017,http://www.yelp.com/user_details?userid=G6KvBy9e9zAZ7shTHG1ldA,Qqo0em3uY8h-mBLcu68KxQ
,Michelle R.,Asia Garden Chinese Restaurant,7828 Old Seward Hwy,Anchorage,99518,(907) 349-1125,AK, Mon 11:00 am - 10:30 pm ||Tue 11:00 am - 10:30 pm ||Wed 11:00 am - 10:30 pm ||Thu 11:00 am - 10:30 pm ||Fri 10:00 am - 2:00 pm Closed now ||Sat 10:00 am - 2:00 pm ||Sun 11:00 am - 10:30 pm,$$$ || $,-149.864805,61.150157,2.5,Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes ,,"Chinese , Karaoke , Dive Bars",Bars,22,08-10-2017,http://www.yelp.com/user_details?userid=AG9kxdJKvajfYSuk6yo04g,HKoLSk2D0ebjRZekGJFjXg
,Jessica S.,Wee B’s,"1260 O""Malley Rd",Anchorage,99515,(907) 522-1260,AK, Mon 10:30 am - 9:30 pm ||Tue 10:30 am - 9:30 pm ||Wed 10:30 am - 9:30 pm ||Thu 10:30 am - 9:30 pm ||Fri 10:30 am - 9:30 pm Closed now ||Sat 10:30 am - 9:30 pm ||Sun 11:00 am - 8:30 pm,$$$ || $,-149.8597255,61.1226654,3.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Divey | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Caters --> No , Established in 1980.,"Burgers , American (Traditional)",Bars,67,7/28/2017,http://www.yelp.com/user_details?userid=ch8mzc_p6wdMxp06hjOm9Q,cRzU6xx4vFKQ-iYcL9IIIg
http://www.anchoragemusicanddance.com/index.htm,,Anchorage Music and Dance Center,9210 Vanguard Dr||Ste 1,Anchorage,99507,(907) 345-1555,AK,,,-149.8482175,61.13714,,,,Music Venues,Bars,,,,vhPCyITSfRDYYFgi40Ebxw
,,King Ko Inn,Mile 18,Soldotna,99669,(907) 246-3377,AK,,,-156.6708309,58.68336464,,Takes Reservations --> No | Good for Kids --> No ,,"Restaurants , Bars , Hotels & Travel",Bars,,,,DSdy4ZXo_Q53zruwM2umig
,Ryan R.,Moose Creek lodge,3560 Old Richardson Hwy,North Pole,99705,(907) 488-9378,AK, Mon 4:00 pm - 2:00 am ||Tue 4:00 pm - 2:00 am ||Wed 4:00 pm - 2:00 am ||Thu 4:00 pm - 2:00 am ||Fri 4:00 pm - 3:00 am Closed now ||Sat 4:00 pm - 3:00 am ||Sun 4:00 pm - 2:00 am,$$ || $$,-147.141868,64.707928,4,Takes Reservations --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Wheelchair Accessible --> No | Good for Groups --> Yes | Noise Level --> Average | Good For Dancing --> Yes | Alcohol --> Full Bar | Happy Hour --> Yes | Coat Check --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes ,,Bars,Bars,4,6/17/2017,http://www.yelp.com/user_details?userid=1m9Nox0Rp3cSRx0ktJ4GlA,GlVBYn-5H2d09ARVZ2hwig
http://www.thealaskanhotel.com,April R.,Alaskan Hotel & Bar,167 S Franklin St,Juneau,99801,(907) 586-1000,AK, Mon Open 24 hours ||Tue Open 24 hours ||Wed Open 24 hours ||Thu Open 24 hours ||Fri Open 24 hours Open now ||Sat Open 24 hours ||Sun Open 24 hours,$$ || $$,-134.4048017,58.3003055,3.5,Takes Reservations --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Parking --> Street | Bike Parking --> Yes | Wheelchair Accessible --> No | Good for Groups --> Yes | Ambience --> Casual | Noise Level --> Loud | Music --> Live | Alcohol --> Full Bar | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Has Pool Table --> No , Established in 1913.,"Hotels , Bars",Bars,47,10-08-2017,http://www.yelp.com/user_details?userid=4bI4Iy6UCt9pWgOtaewbIw,qBXE05ITaZSmrCLJNRlsFA
http://www.pipersanchorage.com/,Tai S.,Pipers Restaurant and Sports Lounge,3450 Aviation Ave||The Coast International Inn,Anchorage,99502,(907) 249-4444,AK, Mon 6:00 am - 10:00 pm ||Tue 6:00 am - 10:00 pm ||Wed 6:00 am - 10:00 pm ||Thu 6:00 am - 10:00 pm ||Fri 6:00 am - 10:00 pm Open now ||Sat 7:00 am - 10:00 pm ||Sun 7:00 am - 10:00 pm,$$ || $$,-149.9472668,61.175239,3.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Breakfast, Brunch, Lunch | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Fri, Sat, Sun | Coat Check --> No | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No | Has Pool Table --> No ",,"American (New) , Sports Bars , Breakfast & Brunch",Bars,30,9/24/2017,http://www.yelp.com/user_details?userid=Na-u5aZyCx8fZJDHhcf_uw,_UnmpyOM7CcrocIQ86FYXw
http://www.aksushiya.com,Jhon E.,Sushi Ya,1111 E Dimond Blvd,Anchorage,99515,(907) 522-2244,AK, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm Closed now ||Sat 12:00 pm - 11:00 pm ||Sun 12:00 pm - 10:00 pm,$$ || $$,-149.8612234,61.1450306,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Trendy | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Caters --> No ", Established in 2002.,"Sushi Bars , Japanese , Wine Bars",Bars,60,1/21/2018,http://www.yelp.com/user_details?userid=yatH-6giy3CKYQ2OCjQ9uA,1V8HX3gkVxuGWIyE9ZyIvg
https://burgerfi.com/menu,Laura O.,BurgerFi,600 E Northern Lights Blvd||Unit 118,Anchorage,99503,(907) 277-3630,AK, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm Closed now ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 7:00 pm,$$ || $$,-149.8740132,61.19401046,3,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual, Trendy | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Dogs Allowed --> Yes | Waiter Service --> No | Drive-Thru --> No | Caters --> No ", Established in 2011.,"Hot Dogs , American (Traditional) , Burgers",Bars,127,11/30/2017,http://www.yelp.com/user_details?userid=b1OaN9yME-EcEFgf_XFY6Q,GaAas7eihEV-567M6L7AnA
,,Moosequitos Bar,,Anchorage,99511,(907) 260-8456,AK,,,-149.86,61.11,,,,Nightlife,Bars,,,,eAye44lpN4NDvV_4Ioeq2w
,,Taza’s Espresso Bar,1400 W Benson Blvd,Anchorage,99503,(907) 274-8292,AK,,,,,,,,,Bars,,,,aDmd1eoYham1JmsbC63ILw
http://www.cariboufamilyrestaurant.com/,Kristlynn H.,Caribou Family Restaurant,45015 Kalifornsky Beach Rd,Soldotna,99669,(907) 420-3978,AK, Mon 4:00 am - 3:59 am ||Tue 4:00 am - 3:59 am ||Wed 4:00 am - 3:59 am ||Thu 4:00 am - 3:59 am ||Fri 4:00 am - 3:59 am Open now ||Sat 4:00 am - 3:59 am ||Sun 4:00 am - 3:59 am,$$ || $$,-151.0862676,60.4746973,2.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Caters --> No ,,American (Traditional),Bars,40,12-03-2017,http://www.yelp.com/user_details?userid=G7KwGmVGxE4ZMqkxf1NeWw,iVjCwbmFZ3r0_fphUzAguw
,Kyle M.,The Narrows,148 S Franklin St,Juneau,99801,(415) 205-3704,AK,,$$ || $$,-134.405396,58.3004554,5,Takes Reservations --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Bike Parking --> No | Wheelchair Accessible --> Yes | Good for Groups --> Yes | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> No | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ,,Cocktail Bars,Bars,15,9/26/2017,http://www.yelp.com/user_details?userid=e2x20hdKAK88EYTNJDzW3A,HM2hJbUhJqG4SA2LKpKYXw
,Rhianna B.,Hideaway Club,2828 W Dimond Blvd,Anchorage,99502,(907) 243-2163,AK,,$$ || $$,-149.935716,61.137228,4,Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> No | Good for Groups --> Yes | Ambience --> Divey | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Has TV --> Yes ,,Dive Bars,Bars,3,12-01-2015,http://www.yelp.com/user_details?userid=phIwc0TMbS0Mf2rRzeRrmw,1S4Qykd5HoLQTgzglV7GTA
http://www.kincaidgrill.com/,David S.,Kincaid Grill,6700 Jewel Lake Rd,Anchorage,99502,(907) 243-0507,AK, Mon Closed ||Tue 5:00 pm - 10:00 pm ||Wed 5:00 pm - 10:00 pm ||Thu 5:00 pm - 10:00 pm ||Fri 5:00 pm - 10:00 pm Closed now ||Sat 5:00 pm - 10:00 pm ||Sun Closed,$ || $$$,-149.9529996,61.1599252,4.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> No | Accepts Credit Cards --> Yes | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Dressy | Noise Level --> Quiet | Alcohol --> Beer & Wine Only | Happy Hour --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Gender Neutral Restrooms --> Yes ,,"American (New) , Seafood , Wine Bars",Bars,86,02-01-2018,http://www.yelp.com/user_details?userid=gKlNNQnBiYeacz5APmjUSg,l8XzywLPRCpCP4_JnMBvxA
http://www.goldencorral.net,C Y.,Golden Corral,4520 Union Sq Dr,Anchorage,99510,(907) 563-9000,AK,,$$ || $$,-149.8852465,61.1786745,2.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Loud | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Caters --> No ,,"American (Traditional) , Buffets",Bars,55,1/29/2018,http://www.yelp.com/user_details?userid=23ZZUoOaERykbbrJwuK6Gg,sLMT0sfGhGINQkN983T3xA
,,Lotte Karaoke,101 E Intl Airport Rd,Anchorage,99518,(907) 562-7790,AK,,,-149.8830197,61.1736382,,Good for Groups --> No ,,Karaoke,Bars,,,,UmdeLaow-9zV7YnoYk1t9A
http://anchorage-billiard-palace-and-bar.business.site,Steve Z.,Anchorage Billiard Palace & Bar,903 W Northern Lights Blvd||Ste 100,Anchorage,99503,(907) 562-4251,AK, Mon 3:00 pm - 2:30 am ||Tue 3:00 pm - 2:30 am ||Wed 3:00 pm - 2:30 am ||Thu 3:00 pm - 2:30 am ||Fri 12:00 pm - 3:00 am Closed now ||Sat 12:00 pm - 3:00 am ||Sun 12:00 pm - 2:30 am,$$ || $$,-149.8996865,61.19562609,5,Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good for Groups --> Yes | Has TV --> Yes ,,Pool Halls,Bars,1,4/28/2016,http://www.yelp.com/user_details?userid=8mR2dkV3LQyf3ZNblhmVZQ,MKCT1HUL0OBIJU-cwhsRdg
http://www.downeastsaloon.com/,Mason I.,Down East Saloon,3125 East End Rd,Homer,99603,(907) 235-6002,AK, Mon 11:00 am - 2:00 am ||Tue 11:00 am - 2:00 am ||Wed 11:00 am - 2:00 am ||Thu 11:00 am - 2:00 am ||Fri 11:00 am - 2:00 am Closed now ||Sat 11:00 am - 2:00 am ||Sun 9:00 am - 12:00 am,$$$ || $,-151.452735,59.665538,4.5,Takes Reservations --> No | Accepts Credit Cards --> Yes | Accepts Bitcoin --> No | Parking --> Street | Bike Parking --> No | Good for Kids --> No | Good for Groups --> Yes | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes , Established in 1974.,"Bars , Music Venues",Bars,8,8/20/2013,http://www.yelp.com/user_details?userid=X0B2na2skWYX2jDouv9F_w,CTmKHxNyuAZaEm0pwWTx4Q
http://www.wasabisrestaurant.com,Joseph G.,Wasabi’s Bistro,59217 E End Rd,Homer,99603,(907) 226-3663,AK, Mon Closed ||Tue Closed ||Wed 4:30 pm - 9:00 pm ||Thu 4:30 pm - 9:00 pm ||Fri 4:30 pm - 9:00 pm Closed now ||Sat 4:30 pm - 9:00 pm ||Sun Closed,$ || $$$,-151.4190176,59.67729377,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes , Established in 2007.,"Asian Fusion , Wine Bars , Cocktail Bars",Bars,46,10-08-2017,http://www.yelp.com/user_details?userid=fbHbCp9ZltucLO8b387P7Q,oUPEjBBiAVGhVrTxco0-_Q
http://www.suite907.com,Michael G.,Suite 907,109 S Franklin St 2nd,Juneau,99801,(907) 790-2582,AK, Mon 5:00 pm - 1:00 am ||Tue 5:00 pm - 1:00 am ||Wed 5:00 pm - 1:00 am ||Thu 5:00 pm - 1:00 am ||Fri 5:00 pm - 3:00 am Closed now ||Sat 8:00 am - 3:00 pm ||Sun Closed,,-134.4054733,58.30052863,1,Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Bitcoin --> No | Wheelchair Accessible --> No | Noise Level --> Very Loud | Good For Dancing --> No , Established in 2014.,"Venues & Event Spaces , Bars",Bars,1,4/18/2017,http://www.yelp.com/user_details?userid=64jkqCKqx_OCvcc5kuQFew,Ls7yL81t_2GFfl_Q_PNg1Q
