Web site,Owner Name,Company name,Address,Locality,Postal code,Phone number,Region,Hours,Price range,Longitude,Latitude,Rating,More info,Established Year,Category,keyword,Review,LastReviewDate,OwnerNameLink,Yelp Id
http://newhallrefinery.com,Mike D.,Newhall Refinery,24258 Main St,Newhall,91321,(661) 388-4477,CA, Mon Closed ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 9:00 pm,$$ || $$,-118.527238,34.378296,4.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Dinner | Parking --> Street, Private Lot | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Best Nights --> Thu, Fri, Sat | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> No | Caters --> Yes | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ", Established in 2013.,"American (New) , Gastropubs , Bars",Bars,1086,1/30/2018,http://www.yelp.com/user_details?userid=ahqstUCDiAtvkOL0FA9ZiA,19KGeqsbkehWOnM1-i5e2Q
http://fleishiks.com,Deborah S.,Fleishik’s,7563 Beverly Blvd,Los Angeles,90036,(323) 746-5750,CA, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 4:00 pm ||Sat 9:00 pm - 12:00 am ||Sun 11:00 am - 10:00 pm,$$ || $$,-118.3548149,34.0764115,3.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> No | Attire --> Casual | Ambience --> Hipster, Casual | Noise Level --> Average | Music --> Background | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> No | Best Nights --> Sat | Coat Check --> No | Smoking --> No | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> No | Waiter Service --> No | Has Pool Table --> No ", Established in 2017.,"Kosher , Sandwiches , Whiskey Bars",Bars,91,1/28/2018,http://www.yelp.com/user_details?userid=YY7NjyOB2kiQn6Mme-pxVA,WmrlqLb6qWfJGmfxdAM5ug
http://www.dailygrill.com/locations/daily-grill-palm-desert-california/,David Q.,Daily Grill,73061 El Paseo,Palm Desert,92260,(760) 779-9911,CA, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 10:00 am - 10:00 pm ||Sun 10:00 am - 10:00 pm,$$ || $$,-116.3898143,33.71955908,4,"Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Happy Hour --> Yes | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes ", Established in 1988.,"American (Traditional) , Cocktail Bars",Bars,439,1/27/2018,http://www.yelp.com/user_details?userid=COM62djmaNOvPb4pXneLaA,Q0N2Rpy9vFAnXKxj3TSbDg
http://sonnysbistro.com,Jess T.,Sonny’s Bistro,1420 W 25th St,San Pedro,90732,(310) 548-4797,CA, Mon 11:30 am - 9:00 pm ||Tue 11:30 am - 9:00 pm ||Wed 11:30 am - 9:00 pm Closed now ||Thu 11:30 am - 9:00 pm ||Fri 11:30 am - 9:00 pm ||Sat 4:00 pm - 9:00 pm ||Sun 4:00 pm - 9:00 pm,$$ || $$,-118.3103261,33.7221912,4,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Quiet | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes | Waiter Service --> Yes | Caters --> No ,,"Bars , Sandwiches , American (Traditional)",Bars,67,12/1/2018,http://www.yelp.com/user_details?userid=Ud2Agh9ylbtdV4P04UTi1w,6fbPEsv4D33q--d3Hjh_5A
http://www.midnightjackbrewing.com,Bill V.,Midnight Jack Brewing,3801 Oceanic Dr||Ste 101,Oceanside,92056,(760) 637-9679,CA, Mon Closed ||Tue 4:00 pm - 9:00 pm ||Wed 4:00 pm - 9:00 pm Closed now ||Thu 4:00 pm - 9:00 pm ||Fri 3:00 pm - 9:00 pm ||Sat 12:00 pm - 9:00 pm ||Sun 1:00 pm - 6:00 pm,$$$ || $,-117.3024906,33.20440998,4.5,"Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Bitcoin --> No | Parking --> Street, Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Caters --> Yes | Gender Neutral Restrooms --> Yes ", Established in 2015.,Breweries,Bars,65,1/25/2018,http://www.yelp.com/user_details?userid=a56geaBstNS3wWTKOPoktA,aezXLuNQKVkycTn0weLOXw
,John M.,Lizbbys Restaurant and Bar,14161 California 128,Boonville,95415,(707) 895-3495,CA, Mon 10:00 am - 3:00 pm 5:00 pm - 9:00 pm ||Tue 10:00 am - 3:00 pm 5:00 pm - 9:00 pm ||Wed 10:00 am - 3:00 pm 5:00 pm - 9:00 pm Closed now ||Thu 10:00 am - 3:00 pm 5:00 pm - 9:00 pm ||Fri 10:00 am - 3:00 pm 5:00 pm - 9:00 pm ||Sat 10:00 am - 3:00 pm 5:00 pm - 9:00 pm ||Sun Closed,,-123.3665404,39.00859255,4,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Wi-Fi --> Free , Established in 2017.,"New Mexican Cuisine , Wine Bars , Beer Bar",Bars,18,1/28/2018,http://www.yelp.com/user_details?userid=SvG2RtlNw_XwORH7KEOIeg,IFxP58OOKoLqJIZaepwjYg
http://www.BellaVistaStockton.com,David O.,BellaVista Cucina Italiana,110 N El Dorado St,Stockton,95202,(209) 949-2104,CA, Mon 11:00 am - 2:30 pm ||Tue 11:00 am - 2:30 pm ||Wed 11:00 am - 2:30 pm Closed now ||Thu 11:00 am - 2:30 pm 5:00 pm - 9:00 pm ||Fri 11:00 am - 9:00 pm ||Sat 5:00 pm - 9:00 pm ||Sun Closed,$$ || $$,-121.2898555,37.9541134,3.5,"Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner | Parking --> Valet, Garage, Street | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Classy, Upscale | Noise Level --> Quiet | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Coat Check --> No | Smoking --> No | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes ", Established in 2017.,"Italian , Venues & Event Spaces , Wine Bars",Bars,107,1/20/2018,http://www.yelp.com/user_details?userid=2o2ELTRZm9yDHfUd2YhgcQ,fBxkqu6o7cm33cqAlIo4Vw
,Scott T.,Pacific Wharf Distribution,66 Cross St,Anaheim,92802,,CA,,$$ || $$,-117.9200759,33.80565647,5,Takes Reservations --> No | Accepts Credit Cards --> Yes | Bike Parking --> No | Good for Groups --> Yes | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> No | Outdoor Seating --> Yes | Has TV --> No ,,Dive Bars,Bars,1,1/27/2014,http://www.yelp.com/user_details?userid=Q2XztoGmfaoI1sJdiyBBXA,x4d3FYB2KMlcKXatgVlPpQ
http://www.littleriverinn.com/,Tom A.,Little River Inn Restaurant,Little River Inn||7901 N Hwy 1,Little River,95456,(707) 937-5942,CA,,$ || $$$,-123.7897074,39.27240597,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No ,,American (Traditional),Bars,201,6/1/2018,http://www.yelp.com/user_details?userid=YrgKxrLoo6jzeHa9gVfgRQ,ZP55D4aeG139Xle4DxsJkg
http://www.swisslouis.com,Sierra R.,Beer 39,39 Pier||Ste 160,San Francisco,94133,(415) 421-2699,CA, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm Closed now ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 9:00 pm ||Sat 11:00 am - 9:00 pm ||Sun 11:00 am - 9:00 pm,$$ || $$,-122.4106228,37.81021624,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Accepts Android Pay --> Yes | Good For --> Lunch, Dinner | Parking --> Garage | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual, Touristy | Noise Level --> Average | Music --> Background | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> No | Best Nights --> Fri | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Dogs Allowed --> Yes | Waiter Service --> Yes | Caters --> No | Has Pool Table --> No | Offers Military Discount --> Yes ",,"Pubs , Seafood , Beer Bar",Bars,109,12/1/2018,http://www.yelp.com/user_details?userid=oQDonXiHkDVbGoQPqccsLg,AYFGIMT2SMMKIofScheY7g
,Vicky Z.,Terra Bistro & Wine Bar,50-777 Santa Rosa Plz,La Quinta,92253,(760) 777-1711,CA,,$$ || $$,-116.3025485,33.67946674,4,Takes Reservations --> No | Delivery --> Yes | Take-out --> No | Accepts Credit Cards --> Yes | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Quiet | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Caters --> No ,,"American (New) , Wine Bars",Bars,5,12/12/2017,http://www.yelp.com/user_details?userid=tJwfN0zLXc5e8tDqeIzXuQ,#NAME?
,Roberto R.,Orange Bar,5258 Beach Blvd,Buena Park,90621,(714) 994-0088,CA, Mon 10:30 am - 1:00 am ||Tue 10:30 am - 1:00 am ||Wed 10:30 am - 1:00 am Closed now ||Thu 10:30 am - 1:00 am ||Fri 10:30 am - 1:00 am ||Sat 10:30 am - 1:00 am ||Sun 10:30 am - 1:00 am,$$ || $$,-117.9942319,33.88489481,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Parking --> Private Lot | Bike Parking --> No | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual, Trendy | Noise Level --> Loud | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> No | Best Nights --> Mon, Fri, Sat | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Dogs Allowed --> No | Waiter Service --> Yes | Caters --> Yes | Has Pool Table --> No ",,"Korean , Sports Bars",Bars,65,1/24/2018,http://www.yelp.com/user_details?userid=YLfRg9V8XH42nK77MxDzSQ,AYFDxVYHc2a-jbt3dSpziA
http://rollervillecafe.com/,Diane B.,Rollerville Cafe,22900 S Hwy 1,Point Arena,95468,(707) 882-2077,CA, Mon 8:00 am - 2:00 pm ||Tue 8:00 am - 2:00 pm ||Wed 8:00 am - 2:00 pm Closed now ||Thu 8:00 am - 2:00 pm ||Fri 8:00 am - 7:00 pm ||Sat 8:00 am - 7:00 pm ||Sun 8:00 am - 2:00 pm,$$ || $$,-123.7094879,38.93043718,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Breakfast, Lunch | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Quiet | Alcohol --> Beer & Wine Only | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> No | Caters --> No | Gender Neutral Restrooms --> Yes ",,American (Traditional),Bars,125,1/14/2018,http://www.yelp.com/user_details?userid=H8SzxtaGBnxUSNT3cuYMLQ,IyXMKhAvqDX_VnGkh80r7g
http://the-omelet-house.cafe-inspector.com,Julie M.,The Omelet House,3455 Cherokee Rd,Stockton,95205,(209) 941-2750,CA, Mon 5:30 am - 2:00 pm ||Tue 5:30 am - 2:00 pm ||Wed 5:30 am - 2:00 pm Closed now ||Thu 5:30 am - 2:00 pm ||Fri 5:30 am - 2:00 pm ||Sat 5:30 am - 2:00 pm ||Sun 6:30 am - 2:00 pm,$$ || $$,-121.2548518,37.9894837,4.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Breakfast, Brunch, Lunch | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Waiter Service --> Yes | Caters --> No ",,American (Traditional),Bars,215,1/28/2018,http://www.yelp.com/user_details?userid=iLSvUIDaH-AQQXmEmGU2NA,FoTqXuxAxi4aeDGbiYkOPg
,Ralph Q.,El Encanto Bar,12120 Centralia Rd,Lakewood,90716,(714) 391-6136,CA,,$$$ || $,-118.0736483,33.8387081,4.5,"Takes Reservations --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Bike Parking --> Yes | Good for Groups --> Yes | Noise Level --> Loud | Music --> DJ, Juke Box, Music Videos | Good For Dancing --> Yes | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Best Nights --> Thu, Fri, Sat | Coat Check --> No | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Has TV --> Yes | Has Pool Table --> Yes ",,Sports Bars,Bars,4,7/30/2017,http://www.yelp.com/user_details?userid=QzG8ZQC-8ZmQzobKtZtxBQ,mttAvraDCv0-FDe5PDsFKQ
,Linda S.,Crow’s Nest Bar & Grill,1011 S Main St,Fort Bragg,95437,(707) 734-4264,CA, Mon Closed ||Tue 11:00 am - 2:00 pm 5:00 pm - 8:00 pm ||Wed 11:00 am - 2:00 pm 5:00 pm - 8:00 pm Closed now ||Thu 11:00 am - 2:00 pm 5:00 pm - 8:00 pm ||Fri 11:00 am - 2:00 pm 5:00 pm - 8:00 pm ||Sat 11:00 am - 3:00 pm 5:00 pm - 8:00 pm ||Sun 11:00 am - 3:00 pm 5:00 pm - 8:00 pm,,-123.8076047,39.42652321,3.5,,,"Bars , American (New)",Bars,10,1/19/2018,http://www.yelp.com/user_details?userid=7kV8IVOAm2UNAP4vhMEuJQ,DfN92IUvb8QWumft_2CLiA
http://www.1760sf.com/,Zainab H.,1760,1760 Polk St,San Francisco,94109,(415) 359-1212,CA, Mon 5:30 pm - 9:30 pm ||Tue 5:30 pm - 9:30 pm ||Wed 5:30 pm - 9:30 pm Closed now ||Thu 5:30 pm - 9:30 pm ||Fri 5:30 pm - 11:00 pm ||Sat 5:30 pm - 11:00 pm ||Sun Closed,$ || $$$,-122.4209105,37.7931476,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Trendy | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Fri, Sat, Sun | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Caters --> No | Has Pool Table --> No ", Established in 2013.,"American (New) , Cocktail Bars",Bars,635,1/30/2018,http://www.yelp.com/user_details?userid=-bBSdn1u58vzb9UWFWh0Qg,r-H1GLL-5ST9_wzzhK-_CQ
